Country,Operator,License-Block,Asset,Start-up Year,Contract Expiry Date,Breakeven Oil Price,Breakeven Gas Price,Internal Rate Of Return,Payback Years,Fiscal Regime Group,Commerciality,[Data Values],Sum
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Uncommercial,FID Breakeven Gas Price,5
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Gas Price,4.38
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Gas Price-15,5.052584
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Gas Price-20,5.80471
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Uncommercial,Development cost pr boe,7.647556
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Uncommercial,Economics Present Value,265.857
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Uncommercial disregarded,FID Breakeven Oil Price,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price-15,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price-20,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Uncommercial disregarded,FID Breakeven Gas Price,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price-15,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price-20,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Development cost pr boe,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,49.2,4.38,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Economics Present Value,-265.857
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kamelia, MY",2013,2033-12-31,,,Below 0%,Above 30 years,PSC,Commercial,FID Breakeven Oil Price,121.3
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kamelia, MY",2013,2033-12-31,,,Below 0%,Above 30 years,PSC,Commercial,Breakeven Oil Price,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kamelia, MY",2013,2033-12-31,,,Below 0%,Above 30 years,PSC,Commercial,Breakeven Oil Price-15,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kamelia, MY",2013,2033-12-31,,,Below 0%,Above 30 years,PSC,Commercial,Breakeven Oil Price-20,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kamelia, MY",2013,2033-12-31,,,Below 0%,Above 30 years,PSC,Commercial,FID Breakeven Gas Price,7.4
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kamelia, MY",2013,2033-12-31,,,Below 0%,Above 30 years,PSC,Commercial,Breakeven Gas Price,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kamelia, MY",2013,2033-12-31,,,Below 0%,Above 30 years,PSC,Commercial,Breakeven Gas Price-15,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kamelia, MY",2013,2033-12-31,,,Below 0%,Above 30 years,PSC,Commercial,Breakeven Gas Price-20,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kamelia, MY",2013,2033-12-31,,,Below 0%,Above 30 years,PSC,Commercial,Development cost pr boe,16.5828
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kamelia, MY",2013,2033-12-31,,,Below 0%,Above 30 years,PSC,Commercial,Economics Present Value,11.0236
Malaysia,Chevron,"PM302 PSC, MY","Bunga Zetung, MY",2019,2033-12-31,39.3,3.81,18,5,PSC,Commercial,FID Breakeven Oil Price,43.1
Malaysia,Chevron,"PM302 PSC, MY","Bunga Zetung, MY",2019,2033-12-31,39.3,3.81,18,5,PSC,Commercial,Breakeven Oil Price,39.29347
Malaysia,Chevron,"PM302 PSC, MY","Bunga Zetung, MY",2019,2033-12-31,39.3,3.81,18,5,PSC,Commercial,Breakeven Oil Price-15,43.22147
Malaysia,Chevron,"PM302 PSC, MY","Bunga Zetung, MY",2019,2033-12-31,39.3,3.81,18,5,PSC,Commercial,Breakeven Oil Price-20,46.24697
Malaysia,Chevron,"PM302 PSC, MY","Bunga Zetung, MY",2019,2033-12-31,39.3,3.81,18,5,PSC,Commercial,FID Breakeven Gas Price,4.1
Malaysia,Chevron,"PM302 PSC, MY","Bunga Zetung, MY",2019,2033-12-31,39.3,3.81,18,5,PSC,Commercial,Breakeven Gas Price,3.812376
Malaysia,Chevron,"PM302 PSC, MY","Bunga Zetung, MY",2019,2033-12-31,39.3,3.81,18,5,PSC,Commercial,Breakeven Gas Price-15,4.195049
Malaysia,Chevron,"PM302 PSC, MY","Bunga Zetung, MY",2019,2033-12-31,39.3,3.81,18,5,PSC,Commercial,Breakeven Gas Price-20,4.488703
Malaysia,Chevron,"PM302 PSC, MY","Bunga Zetung, MY",2019,2033-12-31,39.3,3.81,18,5,PSC,Commercial,Development cost pr boe,4.740351
Malaysia,Chevron,"PM302 PSC, MY","Bunga Zetung, MY",2019,2033-12-31,39.3,3.81,18,5,PSC,Commercial,Economics Present Value,415.5844
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,58.4,5.23,Below 0%,9,PSC,Commercial,FID Breakeven Oil Price,78.6
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,58.4,5.23,Below 0%,9,PSC,Commercial,Breakeven Oil Price,58.42578
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,58.4,5.23,Below 0%,9,PSC,Commercial,Breakeven Oil Price-15,64.26519
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,58.4,5.23,Below 0%,9,PSC,Commercial,Breakeven Oil Price-20,68.76376
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,58.4,5.23,Below 0%,9,PSC,Commercial,FID Breakeven Gas Price,7
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,58.4,5.23,Below 0%,9,PSC,Commercial,Breakeven Gas Price,5.228517
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,58.4,5.23,Below 0%,9,PSC,Commercial,Breakeven Gas Price-15,5.749426
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,58.4,5.23,Below 0%,9,PSC,Commercial,Breakeven Gas Price-20,6.151886
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,58.4,5.23,Below 0%,9,PSC,Commercial,Development cost pr boe,8.052962
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,58.4,5.23,Below 0%,9,PSC,Commercial,Economics Present Value,193.523
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,58.4,5.23,Below 0%,9,PSC,Uncertain,FID Breakeven Oil Price,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,58.4,5.23,Below 0%,9,PSC,Uncertain,Breakeven Oil Price,
