Country,Operator,License-Block,Asset,Start-up Year,Contract Expiry Date,Breakeven Oil Price,Breakeven Gas Price,Internal Rate Of Return,Payback Years,Fiscal Regime Group,Commerciality,[Data Values],Sum
Philippines,Relinquished,"SC 63, PH","Aboabo, PH",2059,2020-12-09,113.1,14.5,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price-20,
Philippines,Relinquished,"SC 63, PH","Aboabo, PH",2059,2020-12-09,113.1,14.5,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Development cost pr boe,
Philippines,Relinquished,"SC 63, PH","Aboabo, PH",2059,2020-12-09,113.1,14.5,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Economics Present Value,-39.2876
Philippines,Relinquished,"SC 41 Hippo, PH","Wildebeest, PH",2046,2010-08-11,113.2,14.7,Below 0%,Above 30 years,PSC,Uncommercial,FID Breakeven Oil Price,177.7
Philippines,Relinquished,"SC 41 Hippo, PH","Wildebeest, PH",2046,2010-08-11,113.2,14.7,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Oil Price,113.2
Philippines,Relinquished,"SC 41 Hippo, PH","Wildebeest, PH",2046,2010-08-11,113.2,14.7,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Oil Price-15,133.4504
Philippines,Relinquished,"SC 41 Hippo, PH","Wildebeest, PH",2046,2010-08-11,113.2,14.7,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Oil Price-20,154.5403
Philippines,Relinquished,"SC 41 Hippo, PH","Wildebeest, PH",2046,2010-08-11,113.2,14.7,Below 0%,Above 30 years,PSC,Uncommercial,FID Breakeven Gas Price,23.1
Philippines,Relinquished,"SC 41 Hippo, PH","Wildebeest, PH",2046,2010-08-11,113.2,14.7,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Gas Price,14.7
Philippines,Relinquished,"SC 41 Hippo, PH","Wildebeest, PH",2046,2010-08-11,113.2,14.7,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Gas Price-15,17.33122
Philippines,Relinquished,"SC 41 Hippo, PH","Wildebeest, PH",2046,2010-08-11,113.2,14.7,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Gas Price-20,20.07017
