Country,Operator,License-Block,Asset,Start-up Year,Contract Expiry Date,Commerciality,[Data Values],Sum
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F22, MY",2025,2040-12-31,Commercial,Discovered Resources,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F22, MY",2025,2040-12-31,Commercial,Production,2.033699
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F22, MY",2025,2040-12-31,Uncertain,Original Gas In Place,4.42685
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F22, MY",2025,2040-12-31,Uncertain,Field recovery factor,50
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F22, MY",2025,2040-12-31,Uncertain,Technical recoverable resources,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F22, MY",2025,2040-12-31,Uncertain,2P Reserves,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F22, MY",2025,2040-12-31,Uncertain,Discovered Resources,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F22, MY",2025,2040-12-31,Uncertain,Production,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F27, MY",2025,2050-12-31,Commercial,Original Gas In Place,6.153833
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F27, MY",2025,2050-12-31,Commercial,Field recovery factor,50
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F27, MY",2025,2050-12-31,Commercial,Technical recoverable resources,17.1564
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F27, MY",2025,2050-12-31,Commercial,2P Reserves,17.147
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F27, MY",2025,2050-12-31,Commercial,Discovered Resources,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F27, MY",2025,2050-12-31,Commercial,Production,2.312055
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F27, MY",2025,2050-12-31,Uncertain,Original Gas In Place,6.153833
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F27, MY",2025,2050-12-31,Uncertain,Field recovery factor,50
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F27, MY",2025,2050-12-31,Uncertain,Technical recoverable resources,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F27, MY",2025,2050-12-31,Uncertain,2P Reserves,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F27, MY",2025,2050-12-31,Uncertain,Discovered Resources,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","F27, MY",2025,2050-12-31,Uncertain,Production,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Selasih, MY",2025,2050-12-31,Commercial,Original Gas In Place,3.012952
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Selasih, MY",2025,2050-12-31,Commercial,Field recovery factor,47
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Selasih, MY",2025,2050-12-31,Commercial,Technical recoverable resources,10.4109
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Selasih, MY",2025,2050-12-31,Commercial,2P Reserves,10.4266
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Selasih, MY",2025,2050-12-31,Commercial,Discovered Resources,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Selasih, MY",2025,2050-12-31,Commercial,Production,2.481917
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Selasih, MY",2025,2050-12-31,Uncertain,Original Gas In Place,3.012952
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Selasih, MY",2025,2050-12-31,Uncertain,Field recovery factor,47
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Selasih, MY",2025,2050-12-31,Uncertain,Technical recoverable resources,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Selasih, MY",2025,2050-12-31,Uncertain,2P Reserves,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Selasih, MY",2025,2050-12-31,Uncertain,Discovered Resources,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Selasih, MY",2025,2050-12-31,Uncertain,Production,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Inai, MY",2032,,Commercial,Original Gas In Place,1.072751
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Inai, MY",2032,,Commercial,Field recovery factor,31
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Inai, MY",2032,,Commercial,Technical recoverable resources,33.5924
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Inai, MY",2032,,Commercial,2P Reserves,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Inai, MY",2032,,Commercial,Discovered Resources,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Inai, MY",2032,,Commercial,Production,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Inai, MY",2032,,Uncertain,Original Gas In Place,1.072751
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Inai, MY",2032,,Uncertain,Field recovery factor,31
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Inai, MY",2032,,Uncertain,Technical recoverable resources,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Inai, MY",2032,,Uncertain,2P Reserves,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Inai, MY",2032,,Uncertain,Discovered Resources,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Inai, MY",2032,,Uncertain,Production,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,Commercial,Original Gas In Place,1.112881
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,Commercial,Field recovery factor,31
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,Commercial,Technical recoverable resources,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,Commercial,2P Reserves,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,Commercial,Discovered Resources,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,Commercial,Production,
